j,job_id,submit_time,timestamp,turnaround_s,N,pi_est,error
507,957,2026-06-16 13:45:21,2026-06-16 13:48:01,160.0,507000,3.142138067061144,0.0005454134713507308
508,573,2026-06-16 13:45:21,2026-06-16 13:48:01,160.0,508000,3.142181102362205,0.0005884487724117093
509,759,2026-06-16 13:45:21,2026-06-16 13:48:01,160.0,509000,3.142082514734774,0.000489861144981063
510,607,2026-06-16 13:45:21,2026-06-16 13:48:01,160.0,510000,3.142007843137255,0.00041518954746200265
511,216,2026-06-16 13:45:21,2026-06-16 13:48:01,160.0,511000,3.1420195694716244,0.00042691588183130236
512,561,2026-06-16 13:45:21,2026-06-16 13:48:01,160.0,512000,3.1420625,0.0004698464102070865
513,761,2026-06-16 13:45:21,2026-06-16 13:48:01,160.0,513000,3.141988304093567,0.00039565050377410316
514,946,2026-06-16 13:45:21,2026-06-16 13:48:01,160.0,514000,3.141727626459144,0.00013497286935093555
515,563,2026-06-16 13:45:21,2026-06-16 13:48:01,160.0,515000,3.1416077669902913,1.5113400498201202e-05
516,562,2026-06-16 13:45:21,2026-06-16 13:48:01,160.0,516000,3.141527131782946,6.55218068472685e-05
517,760,2026-06-16 13:45:21,2026-06-16 13:48:01,160.0,517000,3.1414545454545455,0.00013810813524761656
518,600,2026-06-16 13:45:21,2026-06-16 13:48:01,160.0,518000,3.1413822393822395,0.00021041420755363305
519,628,2026-06-16 13:45:21,2026-06-16 13:48:01,160.0,519000,3.1415028901734106,8.976341638256002e-05
520,369,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,520000,3.141546153846154,4.64997436391279e-05
521,426,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,521000,3.1413896353166986,0.00020301827309454623
522,814,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,522000,3.141233716475096,0.0003589371146972553
523,743,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,523000,3.1410325047801146,0.0005601488096784735
524,970,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,524000,3.1410152671755727,0.0005773864142204488
525,959,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,525000,3.141219047619048,0.00037360597074531654
526,971,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,526000,3.1410950570342204,0.000497596555572688
527,965,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,527000,3.1411309297912715,0.00046172379852160716
528,742,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,528000,3.141060606060606,0.0005320475291870075
529,187,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,529000,3.1410434782608694,0.0005491753289237344
530,966,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,530000,3.140988679245283,0.0006039743445103163
531,999,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,531000,3.1412354048964217,0.00035724869337139253
532,120,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,532000,3.1411503759398496,0.00044227764994353436
533,691,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,533000,3.141028142589118,0.0005645110006748943
534,901,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,534000,3.141026217228464,0.0005664363613289147
535,860,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,535000,3.1410467289719626,0.0005459246178305399
536,690,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,536000,3.141126865671642,0.00046578791815132803
537,479,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,537000,3.1409832402234636,0.0006094133663294699
538,686,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,538000,3.1410483271375464,0.0005443264522466684
539,903,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,539000,3.1408905380333954,0.0007021155563977644
540,693,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,540000,3.140688888888889,0.0009037647009040306
541,485,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,541000,3.1407985212569316,0.0007941323328615191
542,913,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,542000,3.1408339483394836,0.0007587052503095215
543,643,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,543000,3.1408766114180477,0.000716042171745368
544,118,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,544000,3.140779411764706,0.0008132418250870188
545,261,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,545000,3.1407339449541283,0.0008587086356648399
546,933,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,546000,3.140769230769231,0.0008234228205621363
547,892,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,547000,3.140760511882998,0.0008321417067951309
548,925,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,548000,3.140810218978102,0.0007824346116911407
549,983,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,549000,3.140910746812386,0.000681906777407093
550,997,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,550000,3.1407854545454543,0.0008071990443387911
551,968,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,551000,3.140733212341198,0.0008594412485951608
552,941,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,552000,3.140623188405797,0.0009694651839962098
553,969,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,553000,3.1407233273056057,0.0008693262841874549
554,987,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,554000,3.1405415162454875,0.0010511373443056193
555,985,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,555000,3.1405693693693695,0.001023284220423637
556,947,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,556000,3.1405971223021583,0.0009955312876348543
557,774,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,557000,3.140660682226212,0.0009319713635811411
558,984,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,558000,3.1406236559139784,0.000968997675814709
559,402,2026-06-16 13:45:21,2026-06-16 13:48:02,161.0,559000,3.1406010733452594,0.0009915802445337185
560,786,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,560000,3.1406214285714285,0.0009712250183646631
561,977,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,561000,3.1406773618538324,0.0009152917359607216
562,778,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,562000,3.1407259786476867,0.0008666749421064601
563,744,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,563000,3.140817051509769,0.0007756020800240293
564,785,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,564000,3.1407446808510637,0.0008479727387293856
565,948,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,565000,3.1408,0.0007926535897930798
566,784,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,566000,3.1407915194346288,0.0008011341551643625
567,998,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,567000,3.140825396825397,0.0007672567643961514
568,967,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,568000,3.1409295774647887,0.0006630761250043804
569,219,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,569000,3.1409912126537787,0.0006014409360144413
570,796,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,570000,3.1409333333333334,0.0006593202564597611
571,646,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,571000,3.141092819614711,0.0004998339750819092
572,849,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,572000,3.141,0.0005926535897931018
573,732,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,573000,3.1409912739965096,0.0006013795932835464
574,733,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,574000,3.1410034843205574,0.0005891692692356898
575,862,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,575000,3.1409808695652175,0.0006117840245756234
576,734,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,576000,3.1410694444444442,0.0005232091453488685
577,494,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,577000,3.14107452339688,0.0005181301929129134
578,131,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,578000,3.141065743944637,0.0005269096451563371
579,440,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,579000,3.1410569948186526,0.0005356587711404792
580,896,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,580000,3.1411862068965517,0.00040644669324141347
581,472,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,581000,3.141273666092943,0.0003189874968501094
582,301,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,582000,3.141278350515464,0.0003143030743291142
583,463,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,583000,3.141180102915952,0.00041255067384105004
584,501,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,584000,3.141232876712329,0.0003597768774641352
585,529,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,585000,3.141360683760684,0.00023196982910933528
586,924,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,586000,3.141358361774744,0.0002342918150493034
587,638,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,587000,3.1412402044293017,0.00035244916049137487
588,942,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,588000,3.14121768707483,0.0003749665149630488
589,956,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,589000,3.141181663837012,0.00041098975278108796
590,981,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,590000,3.1411728813559323,0.00041977223386080453
591,363,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,591000,3.1410761421319795,0.0005165114578136176
592,940,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,592000,3.141087837837838,0.0005048157519551566
593,362,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,593000,3.1411669477234403,0.00042570586635282126
594,953,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,594000,3.1412794612794612,0.000313192310331889
595,364,2026-06-16 13:45:21,2026-06-16 13:48:03,162.0,595000,3.1413310924369746,0.00026156115281850134
596,396,2026-06-16 13:45:21,2026-06-16 13:48:04,163.0,596000,3.1414026845637584,0.00018996902603474197
597,988,2026-06-16 13:45:21,2026-06-16 13:48:04,163.0,597000,3.141500837520938,9.18160688549996e-05
598,621,2026-06-16 13:45:21,2026-06-16 13:48:04,163.0,598000,3.141658862876254,6.620928646094981e-05
599,487,2026-06-16 13:45:21,2026-06-16 13:48:04,163.0,599000,3.141709515859766,0.00011686226997298377
600,875,2026-06-16 13:45:21,2026-06-16 13:48:04,163.0,600000,3.14168,8.734641020691214e-05
601,874,2026-06-16 13:45:21,2026-06-16 13:48:04,163.0,601000,3.141657237936772,6.458434697886872e-05
602,668,2026-06-16 13:45:21,2026-06-16 13:48:04,163.0,602000,3.141674418604651,8.17650148579041e-05
603,735,2026-06-16 13:45:21,2026-06-16 13:48:04,163.0,603000,3.141598673300166,6.0197103728398815e-06
604,872,2026-06-16 13:45:21,2026-06-16 13:48:04,163.0,604000,3.1415960264900664,3.3729002733018376e-06
605,669,2026-06-16 13:45:21,2026-06-16 13:48:04,163.0,605000,3.1415272727272727,6.538086252039221e-05
606,870,2026-06-16 13:45:21,2026-06-16 13:48:04,163.0,606000,3.1415577557755774,3.489781421572857e-05
607,680,2026-06-16 13:45:21,2026-06-16 13:48:04,163.0,607000,3.141627677100494,3.502351070094889e-05
608,681,2026-06-16 13:45:21,2026-06-16 13:48:04,163.0,608000,3.1414868421052633,0.00010581148452981637
609,871,2026-06-16 13:45:21,2026-06-16 13:48:04,163.0,609000,3.1416420361247948,4.9382535001640804e-05
610,869,2026-06-16 13:45:21,2026-06-16 13:48:04,163.0,610000,3.1417245901639346,0.00013193657414145576
611,670,2026-06-16 13:45:21,2026-06-16 13:48:04,163.0,611000,3.141656301145663,6.364755586973914e-05
612,512,2026-06-16 13:45:21,2026-06-16 13:48:04,163.0,612000,3.1417450980392156,0.00015244444942252855
613,846,2026-06-16 13:45:21,2026-06-16 13:48:04,163.0,613000,3.1418662316476347,0.0002735780578415614
614,715,2026-06-16 13:45:21,2026-06-16 13:48:04,163.0,614000,3.1418762214983715,0.0002835679085784193
615,489,2026-06-16 13:45:21,2026-06-16 13:48:04,163.0,615000,3.1419577235772356,0.0003650699874424568
616,850,2026-06-16 13:45:21,2026-06-16 13:48:04,163.0,616000,3.1420064935064933,0.00041383991670018716
617,823,2026-06-16 13:45:21,2026-06-16 13:48:04,163.0,617000,3.142022690437601,0.0004300368478080685
618,820,2026-06-16 13:45:21,2026-06-16 13:48:04,163.0,618000,3.1419870550161813,0.0003944014263881357
619,428,2026-06-16 13:45:21,2026-06-16 13:48:04,163.0,619000,3.1419515347334412,0.0003588811436481265
620,762,2026-06-16 13:45:21,2026-06-16 13:48:04,163.0,620000,3.141941935483871,0.00034928189407779087
621,803,2026-06-16 13:45:21,2026-06-16 13:48:05,164.0,621000,3.141951690821256,0.00035903723146279987
622,752,2026-06-16 13:45:21,2026-06-16 13:48:05,164.0,622000,3.14211575562701,0.0005231020372167272
623,568,2026-06-16 13:45:21,2026-06-16 13:48:05,164.0,623000,3.142035313001605,0.0004426594118118743
624,795,2026-06-16 13:45:21,2026-06-16 13:48:05,164.0,624000,3.1420448717948717,0.00045221820507856947
625,423,2026-06-16 13:45:21,2026-06-16 13:48:05,164.0,625000,3.1421312,0.0005385464102070081
626,685,2026-06-16 13:45:21,2026-06-16 13:48:05,164.0,626000,3.142044728434505,0.00045207484471188053
627,900,2026-06-16 13:45:21,2026-06-16 13:48:05,164.0,627000,3.1419968102073366,0.00040415661754344967
628,877,2026-06-16 13:45:21,2026-06-16 13:48:05,164.0,628000,3.1419299363057327,0.0003372827159395797
629,720,2026-06-16 13:45:21,2026-06-16 13:48:05,164.0,629000,3.141837837837838,0.0002451842480448718
630,899,2026-06-16 13:45:21,2026-06-16 13:48:05,164.0,630000,3.1418920634920635,0.00029940990227039777
631,482,2026-06-16 13:45:21,2026-06-16 13:48:05,164.0,631000,3.1418763866877972,0.00028373309800411306
632,471,2026-06-16 13:45:21,2026-06-16 13:48:05,164.0,632000,3.141860759493671,0.0002681059038778244
633,459,2026-06-16 13:45:21,2026-06-16 13:48:05,164.0,633000,3.1418830963665085,0.0002904427767154161
634,538,2026-06-16 13:45:21,2026-06-16 13:48:05,164.0,634000,3.1418296529968455,0.00023699940705235178
635,894,2026-06-16 13:45:21,2026-06-16 13:48:05,164.0,635000,3.141851968503937,0.0002593149141438822
636,880,2026-06-16 13:45:21,2026-06-16 13:48:05,164.0,636000,3.141874213836478,0.00028156024668479773
637,895,2026-06-16 13:45:21,2026-06-16 13:48:05,164.0,637000,3.14189010989011,0.0002974563003168562
638,665,2026-06-16 13:45:21,2026-06-16 13:48:05,164.0,638000,3.1418934169279,0.000300763338106691
639,926,2026-06-16 13:45:21,2026-06-16 13:48:05,164.0,639000,3.1417464788732397,0.00015382528344654034
640,517,2026-06-16 13:45:21,2026-06-16 13:48:05,164.0,640000,3.14168125,8.859641020686482e-05
641,879,2026-06-16 13:45:21,2026-06-16 13:48:05,164.0,641000,3.141722308892356,0.0001296553025627034
642,887,2026-06-16 13:45:21,2026-06-16 13:48:05,164.0,642000,3.1417632398753894,0.00017058628559629696
643,986,2026-06-16 13:45:21,2026-06-16 13:48:05,164.0,643000,3.141791601866252,0.0001989482764588324
644,830,2026-06-16 13:45:21,2026-06-16 13:48:05,164.0,644000,3.141745341614907,0.00015268802511370083
645,749,2026-06-16 13:45:21,2026-06-16 13:48:05,164.0,645000,3.141848062015504,0.00025540842571070144
646,802,2026-06-16 13:45:21,2026-06-16 13:48:06,165.0,646000,3.141969040247678,0.00037638665788497505
647,974,2026-06-16 13:45:21,2026-06-16 13:48:06,165.0,647000,3.1419721792890263,0.00037952569923316304
648,960,2026-06-16 13:45:21,2026-06-16 13:48:06,165.0,648000,3.141962962962963,0.0003703093731699525
649,804,2026-06-16 13:45:21,2026-06-16 13:48:06,165.0,649000,3.1420770416024655,0.0004843880126723654
650,569,2026-06-16 13:45:21,2026-06-16 13:48:06,165.0,650000,3.142006153846154,0.00041350025636077703
651,805,2026-06-16 13:45:21,2026-06-16 13:48:06,165.0,651000,3.141972350230415,0.0003796966406217628
652,806,2026-06-16 13:45:21,2026-06-16 13:48:06,165.0,652000,3.1420429447852762,0.00045029119548312124
653,736,2026-06-16 13:45:21,2026-06-16 13:48:06,165.0,653000,3.14208269525268,0.0004900416628870197
654,920,2026-06-16 13:45:21,2026-06-16 13:48:06,165.0,654000,3.1421406727828747,0.0005480191930815614
655,932,2026-06-16 13:45:21,2026-06-16 13:48:06,165.0,655000,3.1420885496183204,0.0004958960285272873
656,502,2026-06-16 13:45:21,2026-06-16 13:48:06,165.0,656000,3.1421280487804877,0.0005353951906945653
657,716,2026-06-16 13:45:21,2026-06-16 13:48:06,165.0,657000,3.1421065449010657,0.0005138913112725518
658,514,2026-06-16 13:45:21,2026-06-16 13:48:06,165.0,658000,3.142145896656535,0.0005532430667418708
659,449,2026-06-16 13:45:21,2026-06-16 13:48:06,165.0,659000,3.142142640364188,0.0005499867743949949
660,765,2026-06-16 13:45:21,2026-06-16 13:48:06,165.0,660000,3.1421878787878788,0.000595225198085636
661,773,2026-06-16 13:45:21,2026-06-16 13:48:06,165.0,661000,3.142111951588502,0.0005192979987089785
662,809,2026-06-16 13:45:21,2026-06-16 13:48:06,165.0,662000,3.1421450151057404,0.0005523615159472861
663,992,2026-06-16 13:45:21,2026-06-16 13:48:06,165.0,663000,3.1421357466063347,0.0005430930165415404
664,951,2026-06-16 13:45:21,2026-06-16 13:48:06,165.0,664000,3.1420843373493974,0.0004916837596042889
665,989,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,665000,3.142159398496241,0.0005667449064477026
666,779,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,666000,3.142048048048048,0.0004553944582550429
667,976,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,667000,3.142128935532234,0.0005362819424408194
668,793,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,668000,3.142125748502994,0.000533094913200749
669,518,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,669000,3.1422122571001494,0.0006196035103562814
670,519,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,670000,3.1421373134328356,0.0005446598430425276
671,876,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,671000,3.1421102831594636,0.0005176295696704969
672,905,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,672000,3.142130952380952,0.0005382987911590753
673,911,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,673000,3.1422050520059437,0.0006123984161505724
674,854,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,674000,3.14220178041543,0.0006091268256369631
675,504,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,675000,3.1422044444444444,0.0006117908546512396
676,855,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,676000,3.1422958579881657,0.00070320439837257
677,458,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,677000,3.142197932053176,0.0006052784633827635
678,937,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,678000,3.1422300884955754,0.0006374349057822748
679,927,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,679000,3.1422916053019145,0.0006989517121214206
680,890,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,680000,3.142229411764706,0.0006367581749127105
681,886,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,681000,3.1422790014684288,0.0006863478786356403
682,717,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,682000,3.1422111436950146,0.0006184901052215253
683,878,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,683000,3.142202049780381,0.0006093961905877521
684,994,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,684000,3.142315789473684,0.0007231358838910573
685,995,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,685000,3.1423182481751826,0.0007255945853894552
686,996,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,686000,3.142344023323615,0.0007513697338219494
687,825,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,687000,3.1424221251819504,0.0008294715921572937
688,950,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,688000,3.142255813953488,0.00066316036369507
689,993,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,689000,3.142252539912917,0.0006598863231239704
690,824,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,690000,3.1421565217391305,0.0005638681493373987
691,991,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,691000,3.142205499276411,0.0006128456866179022
692,990,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,692000,3.1422254335260114,0.0006327799362182418
693,833,2026-06-16 13:45:21,2026-06-16 13:48:07,166.0,693000,3.142031746031746,0.0004390924419528375
694,963,2026-06-16 13:45:21,2026-06-16 13:48:08,167.0,694000,3.1420403458213255,0.0004476922315324039
695,192,2026-06-16 13:45:21,2026-06-16 13:48:08,167.0,695000,3.1419856115107914,0.0003929579209982492
696,964,2026-06-16 13:45:21,2026-06-16 13:48:08,167.0,696000,3.1419942528735634,0.0004015992837702598
697,76,2026-06-16 13:45:21,2026-06-16 13:48:08,167.0,697000,3.142048780487805,0.0004561268980118882
698,134,2026-06-16 13:45:21,2026-06-16 13:48:08,167.0,698000,3.1420630372492835,0.00047038365949036987
699,135,2026-06-16 13:45:21,2026-06-16 13:48:08,167.0,699000,3.1420886981402,0.000496044550406971
700,863,2026-06-16 13:45:21,2026-06-16 13:48:08,167.0,700000,3.142137142857143,0.0005444892673498458
701,864,2026-06-16 13:45:21,2026-06-16 13:48:08,167.0,701000,3.14218544935806,0.0005927957682669849
702,124,2026-06-16 13:45:21,2026-06-16 13:48:08,167.0,702000,3.1422621082621083,0.0006694546723151618
703,934,2026-06-16 13:45:21,2026-06-16 13:48:08,167.0,703000,3.1422816500711237,0.0006889964813305838
704,935,2026-06-16 13:45:21,2026-06-16 13:48:08,167.0,704000,3.142375,0.0007823464102068023
705,936,2026-06-16 13:45:21,2026-06-16 13:48:08,167.0,705000,3.1424,0.000807346410206744
706,20,2026-06-16 13:45:21,2026-06-16 13:48:08,167.0,706000,3.1424192634560906,0.0008266098662974564
707,51,2026-06-16 13:45:21,2026-06-16 13:48:08,167.0,707000,3.1423705799151342,0.0007779263253411273
708,982,2026-06-16 13:45:21,2026-06-16 13:48:08,167.0,708000,3.1424745762711863,0.0008819226813931991
709,788,2026-06-16 13:45:21,2026-06-16 13:48:08,167.0,709000,3.142555712270804,0.0009630586810107644
710,832,2026-06-16 13:45:21,2026-06-16 13:48:08,167.0,710000,3.142501408450704,0.0009087548609110208
711,952,2026-06-16 13:45:21,2026-06-16 13:48:08,167.0,711000,3.142520393811533,0.0009277402217398034
712,232,2026-06-16 13:45:21,2026-06-16 13:48:09,168.0,712000,3.142488764044944,0.0008961104551508114
713,387,2026-06-16 13:45:21,2026-06-16 13:48:09,168.0,713000,3.142524544179523,0.0009318905897299778
714,123,2026-06-16 13:45:21,2026-06-16 13:48:09,168.0,714000,3.142638655462185,0.0010460018723916775
715,917,2026-06-16 13:45:21,2026-06-16 13:48:09,168.0,715000,3.1425342657342656,0.0009416121444725256
716,907,2026-06-16 13:45:21,2026-06-16 13:48:09,168.0,716000,3.142608938547486,0.0010162849576929034
717,291,2026-06-16 13:45:21,2026-06-16 13:48:09,168.0,717000,3.1424993026499304,0.0009066490601372656
718,508,2026-06-16 13:45:21,2026-06-16 13:48:09,168.0,718000,3.1425069637883007,0.0009143101985076285
719,908,2026-06-16 13:45:21,2026-06-16 13:48:09,168.0,719000,3.1423977746870655,0.0008051210972723766
720,466,2026-06-16 13:45:21,2026-06-16 13:48:09,168.0,720000,3.1422444444444446,0.0006517908546515017
721,842,2026-06-16 13:45:21,2026-06-16 13:48:09,168.0,721000,3.142252427184466,0.0006597735946729522
722,315,2026-06-16 13:45:21,2026-06-16 13:48:09,168.0,722000,3.142409972299169,0.0008173187093758472
723,884,2026-06-16 13:45:21,2026-06-16 13:48:09,168.0,723000,3.142362378976487,0.0007697253866938425
724,822,2026-06-16 13:45:21,2026-06-16 13:48:09,168.0,724000,3.1422707182320444,0.0006780646422512859
725,149,2026-06-16 13:45:21,2026-06-16 13:48:09,168.0,725000,3.1422620689655174,0.0006694153757242916
726,58,2026-06-16 13:45:21,2026-06-16 13:48:10,169.0,726000,3.142358126721763,0.0007654731319699515
727,791,2026-06-16 13:45:21,2026-06-16 13:48:10,169.0,727000,3.142404401650619,0.0008117480608258454
728,88,2026-06-16 13:45:21,2026-06-16 13:48:10,169.0,728000,3.142543956043956,0.0009513024541627502
729,906,2026-06-16 13:45:21,2026-06-16 13:48:10,169.0,729000,3.142573388203018,0.0009807346132246764
730,704,2026-06-16 13:45:21,2026-06-16 13:48:10,169.0,730000,3.142695890410959,0.001103236821165865
731,503,2026-06-16 13:45:21,2026-06-16 13:48:10,169.0,731000,3.1428180574555404,0.001225403865747321
732,86,2026-06-16 13:45:21,2026-06-16 13:48:10,169.0,732000,3.142885245901639,0.0012925923118460858
733,84,2026-06-16 13:45:21,2026-06-16 13:48:10,169.0,733000,3.142881309686221,0.0012886560964280314
734,85,2026-06-16 13:45:21,2026-06-16 13:48:10,169.0,734000,3.142964577656676,0.0013719240668828014
735,772,2026-06-16 13:45:21,2026-06-16 13:48:10,169.0,735000,3.1429224489795917,0.0013297953897986048
736,979,2026-06-16 13:45:21,2026-06-16 13:48:10,169.0,736000,3.142945652173913,0.0013529985841200798
737,978,2026-06-16 13:45:21,2026-06-16 13:48:10,169.0,737000,3.1429633649932156,0.0013707114034224865
738,82,2026-06-16 13:45:21,2026-06-16 13:48:10,169.0,738000,3.143062330623306,0.0014696770335129727
739,962,2026-06-16 13:45:21,2026-06-16 13:48:11,170.0,739000,3.1430148849797024,0.0014222313899092676
740,961,2026-06-16 13:45:21,2026-06-16 13:48:11,170.0,740000,3.143151351351351,0.0015586977615580366
741,256,2026-06-16 13:45:21,2026-06-16 13:48:11,170.0,741000,3.1432226720647773,0.0016300184749842295
742,257,2026-06-16 13:45:21,2026-06-16 13:48:11,170.0,742000,3.143175202156334,0.0015825485665410532
743,255,2026-06-16 13:45:21,2026-06-16 13:48:11,170.0,743000,3.1431655450874834,0.001572891497690243
744,254,2026-06-16 13:45:21,2026-06-16 13:48:11,170.0,744000,3.143236559139785,0.001643905549991942
745,495,2026-06-16 13:45:21,2026-06-16 13:48:11,170.0,745000,3.143296644295302,0.001703990705508751
746,980,2026-06-16 13:45:21,2026-06-16 13:48:11,170.0,746000,3.143195710455764,0.0016030568659708422
747,826,2026-06-16 13:45:21,2026-06-16 13:48:11,170.0,747000,3.1432289156626507,0.0016362620728576083
748,790,2026-06-16 13:45:21,2026-06-16 13:48:12,171.0,748000,3.1432513368983956,0.0016586833086025266
749,910,2026-06-16 13:45:21,2026-06-16 13:48:12,171.0,749000,3.1431668891855806,0.0015742355957875098
750,921,2026-06-16 13:45:21,2026-06-16 13:48:12,171.0,750000,3.1432266666666666,0.0016340130768734973
751,922,2026-06-16 13:45:21,2026-06-16 13:48:12,171.0,751000,3.1431478029294273,0.0015551493396341876
752,851,2026-06-16 13:45:21,2026-06-16 13:48:12,171.0,752000,3.14311170212766,0.001519048537866663
753,943,2026-06-16 13:45:21,2026-06-16 13:48:12,171.0,753000,3.1430597609561755,0.0014671073663823364
754,945,2026-06-16 13:45:21,2026-06-16 13:48:12,171.0,754000,3.143071618037135,0.0014789644473420793
755,789,2026-06-16 13:45:21,2026-06-16 13:48:12,171.0,755000,3.1431099337748343,0.0015172801850411588
756,944,2026-06-16 13:45:21,2026-06-16 13:48:12,171.0,756000,3.142957671957672,0.0013650183678790562
757,608,2026-06-16 13:45:21,2026-06-16 13:48:13,172.0,757000,3.1430594451783356,0.0014667915885424598
758,609,2026-06-16 13:45:21,2026-06-16 13:48:13,172.0,758000,3.143055408970976,0.0014627553811830118
